Date,Close,ticker,High,Low,Open,Volume,Daily_Change_USD,Daily_Return_Pct,EMA_20,SMA_50,SMA_200,RSI_14,ATR_14,OBV,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,Target_Forward_Return,Target_Direction
2023-05-01,73.91276550292969,XLK,74.27027944198589,73.69238040277068,73.80992261023741,8194400,0.0440826416015625,0.0005967703754015119,72.42867220705811,70.47636352539062,66.02518487930298,60.740952925833525,1.1548001171507087,-47537400.0,0.6082642408145773,-0.05143203089257442,0.6596962717071517,71.13726787690196,72.76870422363281,74.40014057036366,4.483895554102819,0.8506300695057462,89.26797895401474,65.30921556547243,-0.009342690991458014,0
2023-05-02,73.22222137451172,XLK,74.08418264409094,72.84021852929783,74.00092638018141,12058800,-0.6905441284179688,-0.009342690991458014,72.50424831824417,70.57429351806641,66.06956621170043,56.19643981081901,1.1611689741251665,-59596200.0,0.6017005356940643,-0.04639658881047004,0.6480971245045344,71.16632844042448,72.73785095214843,74.30937346387239,4.321058406737374,0.6541086490170387,87.47997625766362,82.18334555191382,-0.008427609901574207,0
2023-05-03,72.60513305664062,XLK,73.78542740102135,72.57084711337019,73.3103712951579,11630200,-0.6170883178710938,-0.008427609901574207,72.51385638856765,70.69232940673828,66.11397304534913,52.42193989867679,1.1649840679484518,-71226400.0,0.54047462700089,-0.08609799800291551,0.6265726250038055,71.15706362612687,72.69646759033203,74.2358715545372,4.235154788758651,0.4703344489766312,72.9625948015619,83.23685000441344,-0.0047892607576315305,0
2023-05-04,72.25740814208984,XLK,72.74715608454743,71.9586615982723,72.31618297679793,10861000,-0.34772491455078125,-0.0047892607576315305,72.48943274604595,70.80536544799804,66.14691989898682,50.368950592783655,1.1380919549717856,-82087400.0,0.4586076155876384,-0.13437200753293366,0.5929796231205721,71.12872289246859,72.67957153320313,74.23042017393767,4.267632865793792,0.36389278101525957,58.38731892095405,72.94329666005987,0.025077598033475645,1
2023-05-05,74.06945037841797,XLK,74.31921903383538,72.85487061104243,72.9577209238363,12230000,1.812042236328125,0.025077598033475645,72.63991061579566,70.93255477905274,66.18379878997803,59.31151892227436,1.2040718790270535,-69857400.0,0.5337908748930431,-0.047350998582023185,0.5811418734750663,71.0717488471991,72.73270759582519,74.39366634445128,4.5672952472937345,0.9024009577897426,65.44425363712901,65.59805578654833,-0.0005286127078618641,0
2023-05-08,74.0302963256836,XLK,74.09395847276339,73.57482688063531,73.92744597584685,6795600,-0.039154052734375,-0.0005286127078618641,72.77232830245165,71.08310104370118,66.2157914352417,59.063877180477824,1.1551475728199838,-76653000.0,0.5834886507701071,0.0018774218360326778,0.5816112289340745,71.03278888425054,72.7858455657959,74.53890224734126,4.817026354281086,0.8549373996255176,77.59424846732661,67.14194034180323,-0.007674194106561116,0
2023-05-09,73.46217346191406,XLK,73.76091993291087,73.38381201671126,73.62379114028532,12473200,-0.5681228637695312,-0.007674194106561116,72.83802784144808,71.21514999389649,66.24960971832276,55.446379772227594,1.1188144825451516,-89126200.0,0.5704558689398169,-0.00892428799540601,0.5793801569352229,71.08418828522267,72.8448600769043,74.60553186858593,4.834031638808399,0.6753062063941415,87.86749915750386,76.96866708731984,0.012200127242820935,1
2023-05-10,74.3584213256836,XLK,74.52982859946647,73.63849134610064,74.10375033631068,10551800,0.8962478637695312,0.012200127242820935,72.98282722089908,71.36805633544923,66.29002365112305,59.64541668970765,1.1151602436170984,-78574400.0,0.6252396344852826,0.03668758204004774,0.5885520524452349,71.15091230932322,72.9692554473877,74.78759858545217,4.983861016303064,0.8819867244019152,88.62623012331392,84.69599258271481,-0.00447851683719791,0
2023-05-11,74.02540588378906,XLK,74.23600140595374,73.51117647137661,74.23600140595374,8956800,-0.33301544189453125,-0.00447851683719791,73.0821204268886,71.52407577514649,66.33414367675782,57.47777466720863,1.096023430094947,-87531200.0,0.634470815721798,0.0367350106212504,0.5977358051005476,71.13627165237767,73.01014976501465,74.88402787765162,5.13319892828081,0.7708970535297305,86.9812670570566,87.82499877929148,-0.001323348715372652,0
2023-05-12,73.92744445800781,XLK,74.26047691796333,73.3544403082937,74.15273178147419,7908000,-0.09796142578125,-0.001323348715372652,73.16262747747137,71.66181427001953,66.36375064849854,56.823568852442655,1.0824529429217098,-95439200.0,0.6266581993550489,0.023137915403600995,0.6035202839514479,71.15381078454787,73.06647109985352,74.97913141515916,5.235398087562705,0.7250722073502929,89.46753472150988,88.35834396729348,0.008280857287515708,1
2023-05-15,74.53962707519531,XLK,74.55431891400173,73.73644083761928,74.00090888205415,6796600,0.6121826171875,0.008280857287515708,73.29377029630223,71.78296478271484,66.39124195098877,59.895543776015195,1.063554738168905,-88642600.0,0.6622308802182317,0.0469684770134271,0.6152624032048046,71.12261013681868,73.14017715454102,75.15774417226336,5.51698695905354,0.8468162168496758,90.72537472373416,89.05805883410024,0.0010513755394288005,1
2023-05-16,74.61799621582031,XLK,75.02448790156893,74.41230297838617,74.43679186990556,9398200,0.078369140625,0.0010513755394288005,73.41988705054204,71.89913513183593,66.41382682800293,60.28510268645855,1.0313140370984666,-79244400.0,0.6888060929076971,0.058834951762314014,0.6299711411453831,71.08870532876608,73.20653800964355,75.32437069052102,5.7859113091742875,0.8332317559647722,90.7830435720976,90.32531767244723,0.013323681307277013,1
2023-05-17,75.6121826171875,XLK,75.73951438872751,74.58370897495703,74.93143329337525,11916600,0.9941864013671875,0.013323681307277013,73.62867710450827,72.05229187011719,66.44213611602783,64.9380108315787,1.0402062782893247,-67327800.0,0.7810858033243733,0.12089172974319207,0.6601940735811812,70.97192321814212,73.33313827514648,75.69435333215084,6.439694557036579,0.982599908737752,94.62407800547857,92.04416543377012,0.020467800263151537,1
2023-05-18,77.15979766845703,XLK,77.27243761423789,75.7052455337342,75.7052455337342,15491200,1.5476150512695312,0.020467800263151537,73.96497430107482,72.22516189575195,66.48066249847412,70.69386066386912,1.0844954724865434,-51836600.0,0.9679399303523866,0.24619668541696427,0.7217432449354223,70.69953113410021,73.56111679077148,76.42270244744275,7.780158272502637,1.1287913956543434,94.07204064263817,93.15972074007146,-0.0004444559142744442,0
2023-05-19,77.12550354003906,XLK,77.31161014868601,76.86104294040018,77.17937611238631,9805000,-0.03429412841796875,-0.0004444559142744442,74.26597708573809,72.41699035644531,66.50978202819825,70.41799473506738,1.0392148821864926,-61641600.0,1.1005692454965157,0.3030608004488746,0.7975084450476411,70.60273548104036,73.79913444519043,76.99553340934051,8.662429412431653,1.0203307115532607,97.01190338505539,95.23600734439073,0.0019049373261077474,1
2023-05-22,77.27242279052734,XLK,77.47322122232666,76.76798305315045,76.89531481643398,10794200,0.14691925048828125,0.0019049373261077474,74.55230524809897,72.63550674438477,66.53800788879394,70.94115923769603,1.0153594026857582,-50847400.0,1.2036590565971608,0.3249204892396158,0.878738567357545,70.63367792629893,74.06041450500489,77.48715108371084,9.253895219488362,0.9686686898377543,96.92075809168159,96.00156737312507,-0.014767307800724883,0
2023-05-23,76.13131713867188,XLK,77.20386634210915,76.10193345742056,76.88553316460559,11691000,-1.1411056518554688,-0.014767307800724883,74.70268733291543,72.82396896362305,66.56135456085205,61.79945549051579,1.026440112001546,-62538400.0,1.1796821437035305,0.24075486107678845,0.9389272826267421,71.21716761376823,74.34153022766114,77.46589284155405,8.405429924094822,0.7864243258852541,89.51606901212256,94.4829101629532,-0.007333431943530866,0
2023-05-24,75.57301330566406,XLK,75.87665467681285,75.16162677579251,75.52893777881243,10925600,-0.5583038330078125,-0.007333431943530866,74.78557552079626,72.97047882080078,66.58494758605957,57.870174471322386,1.0223865584928187,-73464000.0,1.10291608403179,0.13119104112403823,0.9717250429077517,71.65216702685345,74.54232749938964,77.43248797192584,7.754414356218914,0.6783094426881364,76.96006284099366,87.79896331493262,0.03836411789564309,1
2023-05-25,78.47230529785156,XLK,78.7808488715983,77.17447632932327,77.58096799019214,18078000,2.8992919921875,0.03836411789564309,75.13669264242057,73.17419235229492,66.62658542633056,68.92112737768528,1.1784900590243481,-55386000.0,1.261485443106963,0.23180832015936903,1.029677122947594,71.53799868676359,74.8121784210205,78.08635815527742,8.753066154098113,1.0589379896491435,76.2784890546279,80.91820696924805,0.028396711416299514,1
2023-05-26,80.7006607055664,XLK,80.84269178554476,78.66330758894543,78.67310463965845,15160000,2.2283554077148438,0.028396711416299514,75.66659436272018,73.38416122436523,66.6697894668579,74.46510354987083,1.26362551821498,-40226000.0,1.5491053388028746,0.41554257268422434,1.1335627661186503,71.02942261601888,75.15377731323242,79.27813201044597,10.975774856994093,1.172454698923144,83.75752923282933,78.99869370948365,0.005340532447965174,1
2023-05-30,81.13164520263672,XLK,82.29724021346425,80.96023043515243,81.88585373905454,18123600,0.4309844970703125,0.005340532447965174,76.18707539509317,73.60470443725586,66.71655796051026,75.37986611079641,1.2874079460494703,-22102400.0,1.7911754695126518,0.5260901627152013,1.2650853067974506,70.6848001533945,75.51472129821778,80.34464244304105,12.791998862709873,1.0814715950838223,93.12780828008704,84.38794218918143,-0.008330475385427971,0
2023-05-31,80.45578002929688,XLK,81.42547872601921,80.41170451420938,80.66637550075849,19301000,-0.6758651733398438,-0.008330475385427971,76.59361869358877,73.80794967651367,66.75280185699462,71.07953438615925,1.2678626793180676,-41403400.0,1.9065041282409396,0.513135057154791,1.3933690710861486,70.71533387060313,75.87639923095703,81.03746459131094,13.603875283128154,0.9436468518222588,88.15928268777549,88.34820673356397,0.010165663079038545,1
2023-06-01,81.27366638183594,XLK,81.6164884335741,79.94155143254456,80.20111723407204,17419400,0.8178863525390625,0.010165663079038545,77.03933752104089,74.01619049072265,66.79082641601562,73.08089260078627,1.2969394165831736,-23984000.0,2.040379292082534,0.5176081767971081,1.5227711152854257,70.8719013835176,76.3098258972168,81.747750410916,14.25222623630055,0.9564094694689352,84.97625997314783,88.75445031367013,0.005724650891388849,1
2023-06-02,81.73892974853516,XLK,82.11603776192305,81.16103075538545,81.75362158917721,14270600,0.46526336669921875,0.005724650891388849,77.48691773318319,74.24784118652343,66.83217372894288,74.17570232783947,1.2725156730084897,-9713400.0,2.159130081699871,0.509087173131556,1.650042908568315,71.19081282303578,76.78390197753906,82.37699113204233,14.568390015238803,0.9429598415221538,87.14698796034878,86.76084354042405,-0.005751989161525639,0
2023-06-05,81.26876831054688,XLK,82.23357227837464,81.12673723366017,81.68995180651716,10909000,-0.47016143798828125,-0.005751989161525639,77.8470939786464,74.44726654052734,66.87379497528076,71.03183745180225,1.26068134241606,-20622400.0,2.1900572228802133,0.43201145144951836,1.758045771430695,71.37208303654643,77.14386787414551,82.9156527117446,14.963690560642677,0.8573331779045678,89.66300067691476,87.26208287013715,-0.00024098625054680411,0
2023-06-06,81.24918365478516,XLK,81.42549321947712,80.66638985909863,81.0728740900932,9975600,-0.01958465576171875,-0.00024098625054680411,78.17110251923104,74.642578125,66.91342269897461,70.89703930438323,1.2248543436990906,-30598000.0,2.1877676632555563,0.34377751345988883,1.8439901497956674,71.65466396529068,77.50481224060059,83.35496051591049,15.096219463506623,0.8200236334168997,88.949180613829,88.5863897503642,-0.014948786763839372,0
2023-06-07,80.03460693359375,XLK,81.72423582092983,79.8680944285954,81.09246427057234,13703800,-1.2145767211914062,-0.014948786763839372,78.34857913012273,74.82466644287109,66.95363670349121,62.92209363281728,1.2699462757444724,-44301800.0,2.064152712420338,0.17613005009973604,1.8880226623206018,72.19396119020884,77.83343391418457,83.4729066381603,14.491131742159912,0.695157697106246,80.5534095650557,86.3885302852665,0.010831057579309578,1
2023-06-08,80.9014663696289,XLK,81.02879814843033,80.09337775523299,80.15215259180047,10665200,0.8668594360351562,0.010831057579309578,78.59171124817094,75.03075256347657,67.00822231292724,65.87269187152448,1.2502494856796227,-33636600.0,2.0129314642141054,0.0999270415148028,1.9130044226993026,72.60694228587607,78.16058616638183,83.7142300468876,14.210855247895966,0.746764130201797,78.38101983107741,82.62787000332072,0.004963826103127733,1
2023-06-09,81.30304718017578,XLK,82.13562459869648,81.02878954850496,81.29325760258753,14413600,0.401580810546875,0.004963826103127733,78.84993371788569,75.21528945922852,67.06573936462402,67.17585058043214,1.2491001102073336,-19223000.0,1.9818964031934314,0.055113584395303006,1.9267828187981284,73.15153711552283,78.52446823120117,83.89739934687951,13.68473098056191,0.7585719869799422,78.2658249000645,79.06675143206589,0.021745586964190045,1
2023-06-12,83.07102966308594,XLK,83.10531560032341,81.69483937147635,81.86135185044876,13787200,1.7679824829101562,0.021745586964190045,79.25194285552381,75.41843627929687,67.13187759399415,72.2075216459845,1.2886121323459259,-5435800.0,2.076031110110904,0.11939863305022036,1.9566324770606836,73.6958120866852,78.98164749145508,84.26748289622496,13.384971250040719,0.8868245848083581,88.69162834737365,81.77949102617187,0.006072489278845072,1
2023-06-13,83.57547760009766,XLK,83.97217968328691,82.8996305679501,83.81056197671944,16595800,0.5044479370117188,0.006072489278845072,79.66370806929274,75.61080932617188,67.19463233947754,73.45772313644802,1.273179059702418,11160000.0,2.1663657602481976,0.1677866265500112,1.9985791336981864,74.19913625149064,79.43344001770019,84.66774378390974,13.17909375457789,0.8956627058154998,93.71099231524528,86.88948185422782,0.010313659208327719,1
