Date,ticker,llm_positive,llm_negative,llm_neutral,llm_confidence,llm_score,llm_relevance,llm_impact_magnitude,llm_uncertainty,news_count
2023-05-01,AMZN,0.1813392857142857,0.16175714285714288,0.6568892857142857,0.6725214285714286,0.04682857142857143,0.35857142857142854,0.08960714285714286,0.1601,28
2023-05-02,AMZN,0.15936190476190476,0.171,0.6696190476190477,0.6869952380952381,-0.021938095238095236,0.20761904761904765,0.05869523809523809,0.1439047619047619,21
2023-05-03,AMZN,0.18471249999999997,0.1555375,0.6597416666666667,0.6831166666666667,0.0661875,0.345,0.07800416666666667,0.13489583333333333,24
2023-05-04,AMZN,0.19932857142857144,0.14455714285714286,0.6561095238095238,0.6781714285714285,0.11305714285714286,0.34,0.07168571428571428,0.13865714285714287,21
2023-05-05,AMZN,0.1691,0.17847826086956523,0.6524086956521739,0.6905217391304348,0.010021739130434784,0.3704347826086956,0.0778695652173913,0.12321304347826087,23
2023-05-06,AMZN,0.19213333333333335,0.15336666666666668,0.6545,0.6700166666666667,0.08246666666666666,0.41,0.1477,0.12518333333333334,6
2023-05-07,AMZN,0.14595,0.19555,0.6585000000000001,0.6605000000000001,-0.1173,0.25,0.07055,0.13075,2
2023-05-08,AMZN,0.19585,0.15492,0.64923,0.64211,0.10116,0.304,0.09855,0.14762,10
2023-05-09,AMZN,0.18688823529411766,0.16091764705882353,0.6521823529411764,0.6725176470588236,0.05190588235294118,0.25882352941176473,0.06964705882352941,0.13091176470588234,17
2023-05-10,AMZN,0.23896470588235297,0.16263529411764707,0.5983705882352941,0.6755529411764707,0.10943529411764706,0.31882352941176473,0.1594529411764706,0.14202352941176472,17
2023-05-11,AMZN,0.17801111111111112,0.1457,0.6762888888888888,0.6837555555555556,0.08005555555555555,0.2822222222222222,0.06161666666666667,0.1312,18
2023-05-12,AMZN,0.14989473684210525,0.1483263157894737,0.7017684210526316,0.7027368421052632,0.007257894736842105,0.3242105263157895,0.04676315789473685,0.12495789473684212,19
2023-05-13,AMZN,0.13932,0.13504,0.72562,0.72562,0.014119999999999999,0.1,0.0166,0.13658,5
2023-05-14,AMZN,0.22835,0.238,0.53365,0.6141,-0.02099999999999999,0.55,0.1479,0.089,2
2023-05-15,AMZN,0.17473125,0.173525,0.65173125,0.65844375,0.00906875,0.2275,0.09949375,0.14425,16
2023-05-16,AMZN,0.2047142857142857,0.14527142857142858,0.6500142857142858,0.6911214285714286,0.1145357142857143,0.2842857142857143,0.10107142857142858,0.13967857142857143,14
2023-05-17,AMZN,0.2197,0.14320555555555556,0.6370888888888889,0.6668277777777778,0.13982777777777777,0.18333333333333332,0.07169444444444445,0.12944444444444445,18
2023-05-18,AMZN,0.18699523809523808,0.14685238095238096,0.6661523809523809,0.6769666666666667,0.09465238095238096,0.2857142857142857,0.0797,0.13557142857142856,21
2023-05-19,AMZN,0.20584999999999998,0.14507727272727272,0.6490681818181818,0.6841681818181818,0.11379545454545453,0.31,0.09155454545454546,0.12776363636363636,22
2023-05-20,AMZN,0.18883333333333333,0.14873333333333333,0.6624333333333333,0.6816,0.09146666666666665,0.25999999999999995,0.06573333333333332,0.146,6
2023-05-21,AMZN,0.18129090909090909,0.14496363636363638,0.6737272727272727,0.7044363636363636,0.062227272727272714,0.23090909090909092,0.05377272727272728,0.12693636363636365,11
2023-05-22,AMZN,0.18355454545454544,0.14530909090909092,0.6711272727272728,0.6793545454545454,0.09527272727272727,0.29636363636363633,0.06219090909090908,0.12273636363636363,11
2023-05-23,AMZN,0.175425,0.14643,0.678145,0.67885,0.07316,0.271,0.045994999999999994,0.120265,20
2023-05-24,AMZN,0.1871,0.1530166666666667,0.6598833333333334,0.6797555555555556,0.06992777777777777,0.38999999999999996,0.1343,0.13061666666666666,18
2023-05-25,AMZN,0.1921157894736842,0.14802631578947367,0.6598526315789474,0.6622157894736842,0.10775263157894736,0.2136842105263158,0.06709999999999999,0.12742105263157893,19
2023-05-26,AMZN,0.2007,0.14721666666666666,0.6520944444444444,0.6926333333333333,0.09939444444444445,0.24000000000000002,0.10139999999999999,0.12327222222222223,18
