Date,ticker,llm_positive,llm_negative,llm_neutral,llm_confidence,llm_score,llm_relevance,llm_impact_magnitude,llm_uncertainty,news_count
2023-05-01,GOOGL,0.088692375,0.08426,0.827047125,0.745466625,0.010008375,0.268125,0.2849125,0.4868595,16
2023-05-02,GOOGL,0.08381389473684211,0.052268421052631575,0.8639175789473684,0.773096105263158,0.02853847368421052,0.2897368421052631,0.27456315789473684,0.5116155789473684,19
2023-05-03,GOOGL,0.08580935714285713,0.037995,0.8761953571428572,0.7752451428571429,0.04952321428571428,0.21321428571428572,0.23570714285714287,0.5457828571428571,14
2023-05-04,GOOGL,0.0874163,0.060308099999999996,0.8522752,0.7652907,0.0277862,0.2145,0.27543,0.5044396,10
2023-05-05,GOOGL,0.065925625,0.027105375,0.90696875,0.80999575,0.039911,0.20625,0.231375,0.519948125,8
2023-05-06,GOOGL,0.09716866666666667,0.07951333333333334,0.823318,0.741183,0.015270666666666663,0.19499999999999998,0.22296666666666667,0.4903476666666667,3
2023-05-07,GOOGL,0.08945066666666668,0.076654,0.833895,0.7537033333333333,0.011833333333333335,0.22999999999999998,0.25320000000000004,0.4870286666666666,3
2023-05-08,GOOGL,0.09492733333333332,0.06957344444444444,0.8354987777777778,0.7546941111111111,0.02425555555555555,0.26166666666666666,0.24174444444444443,0.4831367777777778,9
2023-05-09,GOOGL,0.11257218181818182,0.10490354545454546,0.7825240909090909,0.6983076363636364,0.013450636363636364,0.2318181818181818,0.3210909090909091,0.5159710909090909,11
2023-05-10,GOOGL,0.07438944444444445,0.05538333333333333,0.8702271111111111,0.7853794444444444,0.017952777777777776,0.28833333333333333,0.2813666666666667,0.4882094444444445,9
2023-05-11,GOOGL,0.15995028571428574,0.04319585714285714,0.7968538571428571,0.7299400714285714,0.09945235714285715,0.3489285714285714,0.3686357142857143,0.4492223571428572,14
2023-05-12,GOOGL,0.0924053,0.0530937,0.8545006,0.7709073,0.0398243,0.2895,0.29742999999999997,0.48602930000000005,10
2023-05-13,GOOGL,0.041473125,0.06292162500000001,0.895605,0.7948651250000001,-0.022187500000000002,0.15562499999999999,0.22791250000000002,0.537632625,8
2023-05-14,GOOGL,0.02806425,0.08407775,0.887858,0.7975425,-0.05174375,0.3,0.31825,0.4998085,4
2023-05-15,GOOGL,0.07822506666666666,0.0363316,0.8854431333333334,0.7877302666666667,0.04267106666666667,0.196,0.25664000000000003,0.5329554000000001,15
2023-05-16,GOOGL,0.07698673913043477,0.045618391304347826,0.8773948260869566,0.7895345652173913,0.03195221739130435,0.29739130434782607,0.2667652173913044,0.4964903913043478,23
