Date,ticker,llm_positive,llm_negative,llm_neutral,llm_confidence,llm_score,llm_relevance,llm_impact_magnitude,llm_uncertainty,news_count
2023-05-01,MSFT,0.1976357142857143,0.15997857142857144,0.6423857142857142,0.6222142857142857,0.06797857142857143,0.7207142857142858,0.4242857142857143,0.2975,14
2023-05-02,MSFT,0.18261176470588236,0.1885470588235294,0.6288352941176472,0.6186941176470588,-0.015452941176470588,0.7247058823529412,0.4576470588235294,0.26735294117647057,17
2023-05-03,MSFT,0.1881148148148148,0.16184444444444443,0.6500407407407407,0.616862962962963,0.053848148148148145,0.7092592592592593,0.43370370370370376,0.30944444444444447,27
2023-05-04,MSFT,0.185368,0.17197600000000002,0.6426479999999999,0.615768,0.029820000000000003,0.6872,0.494,0.2952,25
2023-05-05,MSFT,0.19512307692307693,0.17545384615384615,0.6294230769230769,0.6170307692307693,0.042815384615384616,0.7015384615384617,0.4776923076923077,0.2653846153846154,13
2023-05-06,MSFT,0.1628,0.18616666666666667,0.6510333333333334,0.6075333333333334,-0.055966666666666665,0.6033333333333334,0.35666666666666663,0.2833333333333334,3
2023-05-07,MSFT,0.16403333333333334,0.2186,0.6173666666666667,0.6233666666666666,-0.10659999999999999,0.7866666666666666,0.45,0.265,3
2023-05-08,MSFT,0.17368,0.16739333333333334,0.6589200000000001,0.6116933333333333,0.014806666666666664,0.65,0.37133333333333335,0.30133333333333334,15
2023-05-09,MSFT,0.18707272727272725,0.1628590909090909,0.6500681818181818,0.6079181818181818,0.045145454545454544,0.6068181818181818,0.4127272727272727,0.32681818181818184,22
2023-05-10,MSFT,0.1547933333333333,0.21959333333333333,0.62562,0.6303733333333333,-0.09354,0.702,0.44266666666666665,0.3026666666666667,15
2023-05-11,MSFT,0.19935263157894736,0.1630157894736842,0.6376315789473684,0.6230842105263158,0.06417368421052631,0.7389473684210527,0.38473684210526315,0.2752631578947369,19
2023-05-12,MSFT,0.16576,0.15971,0.6745300000000001,0.6172,0.01449,0.706,0.346,0.3055,10
2023-05-13,MSFT,0.1788,0.16585999999999998,0.65534,0.6069,0.03374,0.58,0.41,0.273,5
2023-05-14,MSFT,0.165375,0.1844,0.650225,0.6104,-0.04385,0.6275,0.49,0.31,4
2023-05-15,MSFT,0.17630416666666668,0.17719166666666666,0.6465,0.6154833333333333,0.002141666666666668,0.695,0.3979166666666667,0.29354166666666665,24
2023-05-16,MSFT,0.177732,0.176144,0.6461159999999999,0.621772,0.0034999999999999996,0.7528,0.45640000000000003,0.28200000000000003,25
2023-05-17,MSFT,0.17294117647058824,0.17508823529411766,0.6519705882352941,0.614970588235294,-0.0038117647058823526,0.6788235294117647,0.41823529411764704,0.28647058823529414,17
2023-05-18,MSFT,0.17874375,0.162,0.65925625,0.60638125,0.0398625,0.590625,0.43624999999999997,0.328125,16
2023-05-19,MSFT,0.17525714285714283,0.17394285714285715,0.6507857142857143,0.6122357142857143,0.001778571428571429,0.6464285714285715,0.41714285714285715,0.28071428571428575,14
2023-05-20,MSFT,0.1564,0.1564,0.6871999999999999,0.6120857142857143,0.0,0.6514285714285715,0.29857142857142854,0.31928571428571434,7
2023-05-21,MSFT,0.1709285714285714,0.16285714285714284,0.6662,0.6106,0.019028571428571426,0.6271428571428572,0.37857142857142856,0.29285714285714287,7
2023-05-22,MSFT,0.17317,0.16751,0.65931,0.6068100000000001,0.014589999999999997,0.597,0.43,0.329,10
2023-05-23,MSFT,0.17666206896551723,0.16492413793103447,0.658406896551724,0.6117931034482759,0.028334482758620688,0.6382758620689656,0.4444827586206897,0.2970689655172414,29
2023-05-24,MSFT,0.17290416666666666,0.17280416666666665,0.6542958333333333,0.6165708333333334,0.002900000000000001,0.6970833333333334,0.45416666666666666,0.30354166666666665,24
2023-05-25,MSFT,0.20309999999999997,0.16412608695652176,0.6327782608695652,0.6167434782608696,0.07099565217391304,0.6621739130434783,0.4973913043478261,0.28956521739130436,23
2023-05-26,MSFT,0.21177916666666666,0.16926666666666668,0.6189666666666667,0.6138208333333334,0.0779875,0.6383333333333333,0.49583333333333335,0.279375,24
2023-05-27,MSFT,0.16255,0.16255,0.6748999999999999,0.6102,0.0,0.61625,0.45625,0.32125000000000004,8
2023-05-28,MSFT,0.17121999999999998,0.19718,0.6316200000000001,0.6188800000000001,-0.049240000000000006,0.7220000000000001,0.48999999999999994,0.273,5
2023-05-29,MSFT,0.1696,0.1567285714285714,0.6736857142857142,0.6014428571428571,0.029885714285714286,0.5414285714285715,0.2957142857142857,0.3192857142857143,7
2023-05-30,MSFT,0.19937307692307693,0.16666923076923076,0.6339538461538462,0.6240884615384614,0.05748846153846154,0.7269230769230769,0.4461538461538461,0.27461538461538465,26
2023-05-31,MSFT,0.21875454545454545,0.18152727272727273,0.5997136363636364,0.6284590909090909,0.051490909090909094,0.7095454545454545,0.5181818181818182,0.2802272727272727,22
2023-06-01,MSFT,0.17718571428571428,0.16590476190476192,0.6569095238095238,0.6074095238095237,0.024738095238095236,0.5947619047619048,0.4280952380952381,0.30333333333333334,21
2023-06-02,MSFT,0.16633333333333333,0.17133333333333334,0.6623249999999999,0.6071083333333334,-0.007266666666666667,0.6008333333333333,0.395,0.32333333333333336,12
2023-06-03,MSFT,0.17804285714285714,0.1807642857142857,0.6411714285714286,0.6114785714285714,-0.0001571428571428557,0.6428571428571429,0.49571428571428566,0.3032142857142857,14
2023-06-04,MSFT,0.178,0.1638875,0.6581,0.6119875,0.0334625,0.64125,0.3825,0.275625,8
2023-06-05,MSFT,0.16916470588235294,0.18796470588235292,0.6428705882352941,0.6143235294117647,-0.028476470588235294,0.6335294117647059,0.40941176470588236,0.2826470588235294,17
2023-06-06,MSFT,0.2041111111111111,0.17012777777777777,0.6257611111111111,0.6137555555555555,0.07268333333333334,0.6833333333333333,0.4488888888888889,0.29333333333333333,18
2023-06-07,MSFT,0.1789235294117647,0.17740588235294116,0.6436647058823529,0.6099,0.0026294117647058784,0.6494117647058824,0.4758823529411765,0.3579411764705882,17
2023-06-08,MSFT,0.18817499999999998,0.17075833333333335,0.6410666666666667,0.6124583333333333,0.034633333333333335,0.6591666666666667,0.4766666666666666,0.30833333333333335,12
2023-06-09,MSFT,0.20271499999999998,0.161315,0.635975,0.616635,0.071545,0.6605000000000001,0.458,0.28450000000000003,20
2023-06-10,MSFT,0.2187857142857143,0.16495714285714286,0.6162285714285715,0.6165714285714285,0.09935714285714285,0.66,0.48142857142857143,0.25285714285714284,7
2023-06-11,MSFT,0.19768,0.16984,0.6324799999999999,0.6184000000000001,0.06504000000000001,0.708,0.45,0.24000000000000005,5
2023-06-12,MSFT,0.20505294117647058,0.18511176470588236,0.609835294117647,0.6268411764705882,0.042800000000000005,0.7094117647058824,0.5123529411764707,0.29352941176470587,17
2023-06-13,MSFT,0.187228,0.176956,0.6358039999999999,0.6112839999999999,0.018948,0.6452,0.49079999999999996,0.3024,25
2023-06-14,MSFT,0.16694117647058823,0.1763235294117647,0.6567294117647059,0.6119176470588235,-0.017317647058823528,0.6441176470588235,0.41352941176470587,0.2932352941176471,17
2023-06-15,MSFT,0.1792923076923077,0.16457307692307693,0.6561346153846154,0.6069961538461539,0.03415,0.5957692307692308,0.4492307692307692,0.3225,26
2023-06-16,MSFT,0.18346410256410256,0.16617435897435898,0.6503692307692308,0.6058974358974358,0.04261794871794872,0.5738461538461538,0.4741025641025641,0.29935897435897435,39
2023-06-17,MSFT,0.1882111111111111,0.16516666666666666,0.6466222222222222,0.6076111111111111,0.05402222222222222,0.5955555555555556,0.39888888888888885,0.2711111111111111,9
2023-06-18,MSFT,0.1568,0.1568,0.6864,0.6088,0.0,0.615,0.33999999999999997,0.335,2
2023-06-19,MSFT,0.16511666666666666,0.20375,0.63115,0.6133166666666666,-0.08390000000000002,0.6733333333333333,0.49,0.30583333333333335,6
2023-06-20,MSFT,0.1898421052631579,0.17107368421052632,0.6390842105263158,0.6156684210526315,0.037073684210526314,0.69,0.4368421052631579,0.27763157894736845,19
2023-06-21,MSFT,0.1686,0.16781666666666664,0.6635833333333333,0.6178833333333333,0.0019333333333333327,0.6958333333333333,0.4716666666666667,0.2883333333333334,12
2023-06-22,MSFT,0.18962222222222222,0.16304444444444444,0.6473444444444445,0.6147222222222222,0.05104444444444444,0.66,0.4255555555555556,0.2952777777777778,18
2023-06-23,MSFT,0.197725,0.16344166666666668,0.6388416666666666,0.6161583333333334,0.06803333333333333,0.6933333333333334,0.42166666666666663,0.27416666666666667,12
2023-06-24,MSFT,0.16444444444444445,0.1603222222222222,0.6752222222222222,0.6090222222222222,0.010955555555555555,0.6111111111111112,0.36333333333333334,0.30833333333333335,9
2023-06-25,MSFT,0.19893333333333332,0.17066666666666666,0.6304,0.6045333333333333,0.07246666666666667,0.5566666666666666,0.47,0.25833333333333336,3
2023-06-26,MSFT,0.1621904761904762,0.16614285714285715,0.6716666666666666,0.6097380952380952,-0.007466666666666667,0.6171428571428572,0.38999999999999996,0.30642857142857144,21
2023-06-27,MSFT,0.17093333333333333,0.17225185185185185,0.6568259259259259,0.6149518518518519,-0.0003259259259259265,0.6681481481481482,0.43666666666666665,0.277037037037037,27
2023-06-28,MSFT,0.17869375,0.1770125,0.64429375,0.61549375,0.01080625,0.698125,0.3925,0.294375,16
2023-06-29,MSFT,0.17541052631578946,0.20988421052631578,0.6147052631578948,0.6233315789473683,-0.04606842105263158,0.6647368421052632,0.49526315789473685,0.26184210526315793,19
2023-06-30,MSFT,0.16024117647058822,0.21266470588235295,0.6270823529411764,0.6320117647058823,-0.06837647058823529,0.723529411764706,0.48411764705882354,0.30058823529411766,17
2023-07-01,MSFT,0.17445,0.17212999999999998,0.65343,0.6101,0.004570000000000002,0.622,0.398,0.2785,10
2023-07-02,MSFT,0.1604,0.1604,0.6792000000000001,0.6204000000000001,0.0,0.7433333333333333,0.5033333333333333,0.37166666666666665,3
2023-07-03,MSFT,0.19827999999999998,0.16048,0.6412333333333333,0.6091933333333334,0.07870666666666667,0.6353333333333333,0.4246666666666667,0.32133333333333336,15
2023-07-04,MSFT,0.18309999999999998,0.1973111111111111,0.6195777777777778,0.6172888888888889,-0.005522222222222216,0.6855555555555556,0.42333333333333334,0.2783333333333333,9
2023-07-05,MSFT,0.19720526315789474,0.18092631578947369,0.6218578947368422,0.6200631578947369,0.031599999999999996,0.7310526315789474,0.48736842105263156,0.25763157894736843,19
2023-07-06,MSFT,0.2085181818181818,0.16493636363636363,0.6265454545454546,0.6177272727272727,0.07557272727272728,0.6745454545454546,0.38272727272727275,0.29045454545454547,11
2023-07-07,MSFT,0.172405,0.16933,0.658265,0.60639,0.005399999999999999,0.584,0.368,0.286,20
2023-07-08,MSFT,0.16519999999999999,0.1600818181818182,0.6747272727272727,0.6056272727272728,0.014154545454545454,0.5763636363636363,0.3772727272727272,0.32136363636363635,11
2023-07-09,MSFT,0.1604,0.1604,0.6792,0.6064,0.0,0.58,0.43,0.335,1
2023-07-10,MSFT,0.22096,0.19909333333333332,0.5799333333333333,0.61092,0.049653333333333334,0.616,0.578,0.32266666666666666,15
2023-07-11,MSFT,0.17890967741935485,0.20130967741935482,0.6197741935483871,0.6231645161290323,-0.028819354838709683,0.7293548387096774,0.4712903225806451,0.2932258064516129,31
2023-07-12,MSFT,0.16893870967741936,0.16821290322580645,0.6628451612903227,0.6196064516129032,-0.00031935483870967717,0.727741935483871,0.42354838709677417,0.2990322580645161,31
2023-07-13,MSFT,0.18439166666666665,0.19658333333333333,0.6190208333333334,0.6194666666666667,-0.01702083333333333,0.7254166666666667,0.5716666666666667,0.3047916666666667,24
2023-07-14,MSFT,0.21118800000000001,0.17042400000000002,0.6183919999999999,0.629712,0.052072,0.6992,0.4808,0.2892,25
2023-07-15,MSFT,0.16418,0.16921,0.66662,0.61773,-0.01239,0.701,0.45199999999999996,0.30300000000000005,10
2023-07-16,MSFT,0.158,0.1802,0.6617999999999999,0.6133666666666667,-0.055266666666666665,0.6833333333333332,0.26333333333333336,0.3016666666666667,3
2023-07-17,MSFT,0.17660869565217394,0.1631391304347826,0.6602565217391304,0.6115652173913044,0.03248695652173913,0.6430434782608695,0.44565217391304346,0.31782608695652176,23
2023-07-18,MSFT,0.19386060606060607,0.18239090909090908,0.6237454545454546,0.6274060606060606,0.01336969696969697,0.7736363636363637,0.5236363636363637,0.2977272727272728,33
2023-07-19,MSFT,0.1996243243243243,0.17355945945945947,0.6268189189189189,0.6238837837837838,0.05396216216216216,0.7891891891891891,0.5029729729729729,0.2964864864864865,37
2023-07-20,MSFT,0.22213478260869565,0.17474347826086956,0.6031260869565217,0.6352826086956521,0.06349565217391304,0.7630434782608696,0.53,0.2893478260869565,23
2023-07-21,MSFT,0.1869181818181818,0.1711681818181818,0.6419181818181818,0.6164681818181819,0.022695454545454543,0.6590909090909091,0.44045454545454543,0.2845454545454546,22
2023-07-22,MSFT,0.17573333333333332,0.16776666666666665,0.6565,0.6244,0.020966666666666665,0.77,0.49,0.2833333333333334,3
2023-07-23,MSFT,0.17874285714285715,0.17378571428571427,0.6474857142857143,0.6136285714285714,0.01237142857142857,0.6785714285714286,0.3471428571428571,0.28785714285714287,7
2023-07-24,MSFT,0.1956655172413793,0.17039310344827585,0.6339413793103448,0.6163068965517242,0.049213793103448276,0.6989655172413793,0.5203448275862069,0.3020689655172414,29
2023-07-25,MSFT,0.21064750000000002,0.170655,0.6187025,0.6250924999999999,0.0627275,0.69775,0.5519999999999999,0.290875,40
2023-07-26,MSFT,0.2378595744680851,0.17128297872340426,0.5908574468085106,0.6236808510638298,0.11933829787234043,0.7370212765957447,0.6017021276595745,0.2968085106382979,47
2023-07-27,MSFT,0.19872608695652172,0.19213913043478262,0.6091304347826086,0.6161695652173913,0.015573913043478257,0.6856521739130435,0.4930434782608696,0.28108695652173915,23
2023-07-28,MSFT,0.17082727272727272,0.16125454545454546,0.6679181818181819,0.6069545454545454,0.023745454545454545,0.5927272727272728,0.41727272727272724,0.32636363636363636,11
2023-07-29,MSFT,0.18705000000000002,0.16369999999999998,0.6492333333333333,0.6095,0.06076666666666667,0.6266666666666667,0.33666666666666667,0.2758333333333333,6
2023-07-30,MSFT,0.15866666666666665,0.15866666666666665,0.6826666666666666,0.6141166666666668,0.0,0.6666666666666666,0.3133333333333333,0.29833333333333334,6
2023-07-31,MSFT,0.19143125,0.16521875,0.64335,0.61423125,0.0498375,0.6625,0.466875,0.3,16
2023-08-01,MSFT,0.16693636363636363,0.16890909090909093,0.6641454545454546,0.6186363636363637,-0.004681818181818184,0.7190909090909091,0.4518181818181818,0.31681818181818183,11
2023-08-02,MSFT,0.17282307692307694,0.1981,0.6290769230769231,0.6127230769230769,-0.04836923076923077,0.6615384615384615,0.583076923076923,0.32346153846153847,13
2023-08-03,MSFT,0.18060714285714288,0.18685,0.6325428571428572,0.6137857142857143,-0.014935714285714287,0.6671428571428571,0.4828571428571428,0.27892857142857147,14
2023-08-04,MSFT,0.18990625,0.1734375,0.63665625,0.6140187500000001,0.0292875,0.673125,0.5025000000000001,0.30062500000000003,16
